compound,name,smiles,mw,formula,volume,monomass,nrotb,tpsa,bioactivities,speciesName,stateName,cityName,iupac,inchi,inchikey,hba,hbd,logp,lipinski
http://nubbekg.aksw.org/data/compound/2528,"Quercetin-3-O-β-D-galactoside, Hyperin",O=C2C1=C(C=C(C=C1OC(C3=CC(O)=C(C=C3)O)=C2O[C@H](O[C@@H]([C@@H]([C@@H]4O)O)CO)[C@@H]4O)O)O,464.3763,C21H20O12,372.206,464.0955,4.0,210.503,Antioxidant,Cryptocarya aschersoniana | Cryptocarya mandioccana | Cryptocarya mandioccana Meissner | Cryptocarya moschata | Ocotea corymbosa | Ocotea elegans | Persea pyrifolia,SP,Araraquara  | Mogi Guacu  | Peruibe  | Sao Miguel Arcanjo  | Ubatuba ,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15+,17+,18-,21+/m1/s1
","OVSQVDMCBVZWGM-DTGCRPNFSA-N
",12.0,8.0,-0.364,2.0
http://nubbekg.aksw.org/data/compound/2723,"Methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)-2-propenoyl]oxy}-1,4,5-trihydroxycyclohexanecarboxylate",O=C(O[C@@H]2CC(O)(C(OC)=O)C[C@@H](O)[C@H]2O)/C=C/C1=CC(O)=C(O)C=C1,368.3353,C17H20O9,313.795,368.11072,6.0,153.75,Antioxidant,Chimarrhis turbinata,PA,Belem ,"methyl (3R,4R,5R)-3-{[(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}-1,4,5-trihydroxycyclohexane-1-carboxylate","1S/C17H20O9/c1-25-16(23)17(24)7-12(20)15(22)13(8-17)26-14(21)5-3-9-2-4-10(18)11(19)6-9/h2-6,12-13,15,18-20,22,24H,7-8H2,1H3/b5-3+/t12-,13-,15-,17?/m1/s1
","MZNIJRAPCCELQX-MHYYFZQMSA-N
",9.0,5.0,0.163,0.0
http://nubbekg.aksw.org/data/compound/2735,"Rutin, quercetin-3-O-rutinoside",OC1=CC(O)=C(C(C(O[C@@H]4O[C@H](CO[C@H]5[C@H](O)[C@H](O)[C@@H](O)[C@H](C)O5)[C@@H](O)[C@H](O)[C@H]4O)=C(C3=CC(O)=C(O)C=C3)O2)=O)C2=C1,610.5175,C27H30O16,496.068,610.1534,6.0,269.427,Antioxidant | Inhibition of Acetylcholinesterase | Inhibition of Myeloperoxidase,Chimarrhis turbinata | Khaya senegalensis | Maytenus ilicifolia | Phyllanthus niruri | Pterogyne nitens | Senna multijuga,MG | PA | SP,Araraquara  | Belem  | Botucatu  | Ribeirao Preto  | Sao Paulo  | Vicosa ,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C27H30O16/c1-8-17(32)20(35)22(37)26(40-8)39-7-15-18(33)21(36)23(38)27(42-15)43-25-19(34)16-13(31)5-10(28)6-14(16)41-24(25)9-2-3-11(29)12(30)4-9/h2-6,8,15,17-18,20-23,26-33,35-38H,7H2,1H3/t8-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1
","IKGXIBQEEMLURG-NVPNHPEKSA-N
",16.0,10.0,-1.063,3.0
http://nubbekg.aksw.org/data/compound/2748,Kaempferitrin,O[C@@H]1[C@@H]([C@H]([C@@H](O[C@H]1OC5=CC(O)=C4C(C(O[C@@H]2O[C@H]([C@@H]([C@H]([C@H]2O)O)O)C)=C(OC4=C5)C3=CC=C(C=C3)O)=O)C)O)O,578.5187,C27H30O14,479.792,578.1636,5.0,228.971,Antioxidant | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"5-hydroxy-2-(4-hydroxyphenyl)-3,7-bis({[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy})-4H-chromen-4-one","1S/C27H30O14/c1-9-17(30)20(33)22(35)26(37-9)39-13-7-14(29)16-15(8-13)40-24(11-3-5-12(28)6-4-11)25(19(16)32)41-27-23(36)21(34)18(31)10(2)38-27/h3-10,17-18,20-23,26-31,33-36H,1-2H3/t9-,10-,17-,18-,20+,21+,22+,23+,26-,27-/m0/s1
","PUPKKEQDLNREIM-QNSQPKOQSA-N
",14.0,8.0,0.353,3.0
http://nubbekg.aksw.org/data/compound/2767,4-Nerolidilcatechol,C/C(C)=C/CC/C(C)=C/CCC(C)(C1=CC(O)=C(O)C=C1)C=C,314.4617,C21H30O2,332.599,314.22458,8.0,40.456,Antioxidant,Piper umbellata | Pothomorphe umbellata,SP,Araraquara ,"4-[(6E)-3,7,11-trimethyldodeca-1,6,10-trien-3-yl]benzene-1,2-diol","1/C21H30O2/c1-6-21(5,18-12-13-19(22)20(23)15-18)14-8-11-17(4)10-7-9-16(2)3/h6,9,11-13,15,22-23H,1,7-8,10,14H2,2-5H3/b17-11+
","ZBZZDHDWRSFLAY-GZTJUZNONA-N
",2.0,2.0,6.509,1.0
http://nubbekg.aksw.org/data/compound/2789,"Pristimerin; 20α-3-hydroxy-2-oxo-24-nor-friedela-1-10,3,5,7-tetraen-carboxylic acid-29-methylester",O=C2C(O)=C(C)C1=CC=C([C@](CC[C@]5(C)[C@]([H])4C[C@](C)([C@@](OC)=O)CC5)(C)[C@@]4(C)CC3)[C@]3(C)C1=C2,464.6362,C30H40O4,455.948,464.29266,2.0,63.604,Anticancer | Antioxidant | Cytotoxic,Cheiloclinium cognatum | Maytenus aquifolium | Maytenus ilicifolia | Peritassa campestris | Salacia campestris,GO | SP,Goiania  | Ribeirao Preto  | Sao Carlos ,"methyl (2R,4aS,12bR,14aS,14bR)-10-hydroxy-2,4a,6a,9,12b,14a-hexamethyl-11-oxo-1,2,3,4,4a,5,6,6a,11,12b,13,14,14a,14b-tetradecahydropicene-2-carboxylate","1S/C30H40O4/c1-18-19-8-9-22-28(4,20(19)16-21(31)24(18)32)13-15-30(6)23-17-27(3,25(33)34-7)11-10-26(23,2)12-14-29(22,30)5/h8-9,16,23,32H,10-15,17H2,1-7H3/t23-,26-,27-,28+,29?,30+/m1/s1
","JFACETXYABVHFD-YDUKQFKJSA-N
",4.0,1.0,5.674,1.0
http://nubbekg.aksw.org/data/compound/2800,Strictosidine,C=CC2[C@@H](OC=C(C2C[C@@](C4=C(CCN5)C3=CC=CC=C3N4)5[H])C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,530.5669,C27H34N2O9,470.257,530.22644,8.0,162.737,Antioxidant,Chimarrhis turbinata,PA,Belem ,"methyl (2S)-3-ethenyl-4-[(1S)-1H,2H,3H,4H,9H-pyrido[3,4-b]indol-1-ylmethyl]-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylate","1S/C27H34N2O9/c1-3-13-16(10-19-21-15(8-9-28-19)14-6-4-5-7-18(14)29-21)17(25(34)35-2)12-36-26(13)38-27-24(33)23(32)22(31)20(11-30)37-27/h3-7,12-13,16,19-20,22-24,26-33H,1,8-11H2,2H3/t13?,16?,19-,20+,22+,23-,24+,26-,27-/m0/s1
","XBAMJZTXGWPTRM-VGTIHVKGSA-N
",11.0,6.0,1.224,3.0
http://nubbekg.aksw.org/data/compound/2802,5α-carboxystrictosidine,C=CC2[C@@H](OC=C(C2C[C@H]5C4=C(C[C@H](N5)[C@@](O)=O)C3=CC=CC=C3N4)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,574.5764,C28H34N2O11,497.284,574.21625,9.0,200.036,Antioxidant,Chimarrhis turbinata,PA,Belem ,"(1S,3S)-1-{[(2S)-3-ethenyl-5-(methoxycarbonyl)-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-4-yl]methyl}-1H,2H,3H,4H,9H-pyrido[3,4-b]indole-3-carboxylic acid","1S/C28H34N2O11/c1-3-12-14(8-18-21-15(9-19(29-18)25(35)36)13-6-4-5-7-17(13)30-21)16(26(37)38-2)11-39-27(12)41-28-24(34)23(33)22(32)20(10-31)40-28/h3-7,11-12,14,18-20,22-24,27-34H,1,8-10H2,2H3,(H,35,36)/t12?,14?,18-,19-,20+,22+,23-,24+,27-,28-/m0/s1
","LHKZIVMTXZLOTP-KBRGVUMASA-N
",13.0,7.0,-0.999,3.0
http://nubbekg.aksw.org/data/compound/2805,Turbinatine,[H][C@]35C2=C(CCN3[C@H]([C@H]([C@H](C5)/[C@@](C(OC)=O)=C/O)C=C)O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C1=CC=CC=C1N2,530.5669,C27H34N2O9,469.672,530.22644,7.0,164.942,Antioxidant,Chimarrhis turbinata,PA,Belem ,"methyl (2Z)-2-[(2S,3S,4S,12bS)-3-ethenyl-4-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1H,2H,3H,4H,6H,7H,12H,12bH-indolo[2,3-a]quinolizin-2-yl]-3-hydroxyprop-2-enoate","1S/C27H34N2O9/c1-3-13-16(17(11-30)26(35)36-2)10-19-21-15(14-6-4-5-7-18(14)28-21)8-9-29(19)25(13)38-27-24(34)23(33)22(32)20(12-31)37-27/h3-7,11,13,16,19-20,22-25,27-28,30-34H,1,8-10,12H2,2H3/b17-11-/t13-,16-,19-,20+,22+,23-,24+,25-,27-/m0/s1
","XAYUCVICBPYPRE-RUPNCQHISA-N
",11.0,6.0,0.852,3.0
http://nubbekg.aksw.org/data/compound/2806,"3,4-dehydro-strictosidine",C=CC2[C@@H](OC=C(C2CC3=NCCC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,528.551,C27H32N2O9,464.287,528.21075,8.0,163.074,Antioxidant,Chimarrhis turbinata,PA,Belem ,"methyl (2S)-3-ethenyl-4-{3H,4H,9H-pyrido[3,4-b]indol-1-ylmethyl}-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylate","1S/C27H32N2O9/c1-3-13-16(10-19-21-15(8-9-28-19)14-6-4-5-7-18(14)29-21)17(25(34)35-2)12-36-26(13)38-27-24(33)23(32)22(31)20(11-30)37-27/h3-7,12-13,16,20,22-24,26-27,29-33H,1,8-11H2,2H3/t13?,16?,20-,22-,23+,24-,26+,27+/m1/s1
","KWPBQSXTICIPDO-JXHODNCLSA-N
",11.0,5.0,1.388,2.0
http://nubbekg.aksw.org/data/compound/2807,"3,4-dehydrostrictosidine acid",C=CC1[C@H](O[C@@H]([C@@H]5O)O[C@H](CO)[C@@H](O)[C@@H]5O)OC=C(C(O)=O)C1CC2=NCCC4=C2NC3=CC=CC=C34,514.5244,C26H30N2O9,446.759,514.1951,7.0,174.068,Antioxidant,Chimarrhis turbinata,PA,Belem ,"(2S)-3-ethenyl-4-{3H,4H,9H-pyrido[3,4-b]indol-1-ylmethyl}-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylic acid","1S/C26H30N2O9/c1-2-12-15(9-18-20-14(7-8-27-18)13-5-3-4-6-17(13)28-20)16(24(33)34)11-35-25(12)37-26-23(32)22(31)21(30)19(10-29)36-26/h2-6,11-12,15,19,21-23,25-26,28-32H,1,7-10H2,(H,33,34)/t12?,15?,19-,21-,22+,23-,25+,26+/m1/s1
","QNVNXPBFKQJAIB-SZXRKYFWSA-N
",11.0,6.0,0.772,3.0
http://nubbekg.aksw.org/data/compound/2808,Strictosidine acid,C=CC2[C@@H](OC=C(C2C[C@H]5C4=C(CCN5)C3=CC=CC=C3N4)C(O)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,516.5403,C26H32N2O9,452.729,516.21075,7.0,173.731,Antioxidant,Chimarrhis turbinata,PA,Belem ,"(2S)-3-ethenyl-4-[(1S)-1H,2H,3H,4H,9H-pyrido[3,4-b]indol-1-ylmethyl]-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-5-carboxylic acid","1S/C26H32N2O9/c1-2-12-15(9-18-20-14(7-8-27-18)13-5-3-4-6-17(13)28-20)16(24(33)34)11-35-25(12)37-26-23(32)22(31)21(30)19(10-29)36-26/h2-6,11-12,15,18-19,21-23,25-32H,1,7-10H2,(H,33,34)/t12?,15?,18-,19+,21+,22-,23+,25-,26-/m0/s1
","CMMIVMFGFIBAGC-IEUFSHIYSA-N
",11.0,7.0,0.607,3.0
http://nubbekg.aksw.org/data/compound/2809,Cordifoline,C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=C(C=C45)O)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,586.544,C28H30N2O12,493.12,586.1799,9.0,221.129,Antioxidant,Chimarrhis turbinata,PA,Belem ,"1-{[(2S)-3-ethenyl-5-(methoxycarbonyl)-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-4-yl]methyl}-6-hydroxy-9H-pyrido[3,4-b]indole-3-carboxylic acid","1S/C28H30N2O12/c1-3-12-13(7-18-21-15(8-19(29-18)25(36)37)14-6-11(32)4-5-17(14)30-21)16(26(38)39-2)10-40-27(12)42-28-24(35)23(34)22(33)20(9-31)41-28/h3-6,8,10,12-13,20,22-24,27-28,30-35H,1,7,9H2,2H3,(H,36,37)/t12?,13?,20-,22-,23+,24-,27+,28+/m1/s1
","HFPKTEZZZRPDQU-XNKVVINBSA-N
",14.0,7.0,1.16,3.0
http://nubbekg.aksw.org/data/compound/2810,Deoxycordifoline,C=CC2[C@@H](OC=C(C2CC3=NC(C(O)=O)=CC5=C3NC4=CC=CC=C45)C(OC)=O)O[C@H](O[C@@H]([C@H]([C@@H]1O)O)CO)[C@@H]1O,570.5446,C28H30N2O11,485.102,570.18494,9.0,200.901,Antioxidant,Chimarrhis turbinata,PA,Belem ,"1-{[(2S)-3-ethenyl-5-(methoxycarbonyl)-2-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-3,4-dihydro-2H-pyran-4-yl]methyl}-9H-pyrido[3,4-b]indole-3-carboxylic acid","1S/C28H30N2O11/c1-3-12-14(8-18-21-15(9-19(29-18)25(35)36)13-6-4-5-7-17(13)30-21)16(26(37)38-2)11-39-27(12)41-28-24(34)23(33)22(32)20(10-31)40-28/h3-7,9,11-12,14,20,22-24,27-28,30-34H,1,8,10H2,2H3,(H,35,36)/t12?,14?,20-,22-,23+,24-,27+,28+/m1/s1
","APMZCJQXEGDAIT-STAZHCHLSA-N
",13.0,6.0,1.663,3.0
http://nubbekg.aksw.org/data/compound/2811,Harman-3-carboxylic acid,OC(C3=CC2=C(C(C)=N3)NC1=CC=CC=C12)=O,226.2307,C13H10N2O2,196.419,226.07423,1.0,65.982,Antioxidant,Chimarrhis turbinata,PA,Belem ,"1-methyl-9H-pyrido[3,4-b]indole-3-carboxylic acid","1S/C13H10N2O2/c1-7-12-9(6-11(14-7)13(16)17)8-4-2-3-5-10(8)15-12/h2-6,15H,1H3,(H,16,17)
","MFEZJNMQTQMDRQ-UHFFFAOYSA-N
",4.0,2.0,2.623,0.0
http://nubbekg.aksw.org/data/compound/2825,Pterogynoside; Kaempferol-3-O-(3''-O-4'''-methylgallate-α-L-rhamnoside),OC2=C1C(C(O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](OC(C4=CC(O)=C(OC)C(O)=C4)=O)[C@H]3O)=C(C5=CC=C(O)C=C5)OC1=CC(O)=C2)=O,598.5083,C29H26O14,488.869,598.13226,7.0,225.814,Antifungal | Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"(2S,3R,4R,5S,6S)-2-{[5,7-dihydroxy-2-(4-hydroxyphenyl)-4-oxo-4H-chromen-3-yl]oxy}-3,5-dihydroxy-6-methyloxan-4-yl 3,5-dihydroxy-4-methoxybenzoate","1S/C29H26O14/c1-11-21(35)26(42-28(38)13-7-17(33)25(39-2)18(34)8-13)23(37)29(40-11)43-27-22(36)20-16(32)9-15(31)10-19(20)41-24(27)12-3-5-14(30)6-4-12/h3-11,21,23,26,29-35,37H,1-2H3/t11-,21-,23+,26+,29-/m0/s1
","AYSKZHKNQWJAPA-BACFJZBESA-N
",14.0,7.0,2.359,3.0
http://nubbekg.aksw.org/data/compound/2826,Kaempferol,OC3=CC=C(C=C3)C2=C(O)C(C1=C(O)C=C(O)C=C1O2)=O,286.2363,C15H10O6,232.066,286.04773,1.0,111.123,Antifungal | Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"3,5,7-trihydroxy-2-(4-hydroxyphenyl)-4H-chromen-4-one","1S/C15H10O6/c16-8-3-1-7(2-4-8)15-14(20)13(19)12-10(18)5-9(17)6-11(12)21-15/h1-6,16-18,20H
","IYRMWMYZSQPJKC-UHFFFAOYSA-N
",6.0,4.0,2.172,0.0
http://nubbekg.aksw.org/data/compound/2827,"Afzelin, 3-O-α-rhamnosyl kaempferol",OC3=CC=C(C=C3)C2=C(O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C1=C(O)C=C(O)C=C1O2)=O,432.3775,C21H20O10,355.929,432.10565,3.0,170.047,Antioxidant | Inhibition of Myeloperoxidase,Nectandra grandiflora | Pterogyne nitens,SP,Peruibe  | Sao Paulo ,"5,7-dihydroxy-2-(4-hydroxyphenyl)-3-{[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}-4H-chromen-4-one","1S/C21H20O10/c1-8-15(25)17(27)18(28)21(29-8)31-20-16(26)14-12(24)6-11(23)7-13(14)30-19(20)9-2-4-10(22)5-3-9/h2-8,15,17-18,21-25,27-28H,1H3/t8-,15-,17+,18+,21-/m0/s1
","SOSLMHZOJATCCP-AEIZVZFYSA-N
",10.0,6.0,1.133,1.0
http://nubbekg.aksw.org/data/compound/2828,Quercetin,O=C2C1=C(O)C=C(O)C=C1OC(C3=CC=C(O)C(O)=C3)=C2O,302.2357,C15H10O7,240.084,302.04266,1.0,131.351,Antileishmanial | Antioxidant | Antitrypanosomal | Inhibition of Myeloperoxidase | Insecticidal,Cipadessa fruticosa | Pterogyne nitens | Rapanea lancifolia | Siphoneugena densiflora,MG | SP,Pocos De Caldas  | Sao Carlos  | Sao Paulo ,"2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one","1S/C15H10O7/c16-7-4-10(19)12-11(5-7)22-15(14(21)13(12)20)6-1-2-8(17)9(18)3-6/h1-5,16-19,21H
","REFJWTPEDVJJIY-UHFFFAOYSA-N
",7.0,5.0,1.683,0.0
http://nubbekg.aksw.org/data/compound/2829,"Isoquercitrin, Quercetin-3-O-β-D-glucoside",O=C2C1=C(O)C=C(O)C=C1OC(C4=CC=C(O)C(O)=C4)=C2O[C@H]3[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O3,464.3763,C21H20O12,372.206,464.0955,4.0,210.503,Antileishmanial | Antioxidant | Inhibition of Myeloperoxidase,Byrsonima coccolobifolia | Cryptocarya mandioccana | Cryptocarya moschata | Khaya senegalensis | Ocotea corymbosa | Pterogyne nitens,MG | SP,Araraquara  | Peruibe  | Sao Carlos  | Sao Miguel Arcanjo  | Sao Paulo  | Ubatuba  | Vicosa ,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C21H20O12/c22-6-13-15(27)17(29)18(30)21(32-13)33-20-16(28)14-11(26)4-8(23)5-12(14)31-19(20)7-1-2-9(24)10(25)3-7/h1-5,13,15,17-18,21-27,29-30H,6H2/t13-,15-,17+,18-,21+/m1/s1
","OVSQVDMCBVZWGM-QSOFNFLRSA-N
",12.0,8.0,-0.364,2.0
http://nubbekg.aksw.org/data/compound/2830,Nitensoside A; Sorbifolin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside,OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)C=C1,608.5447,C28H32O15,505.578,608.17413,7.0,238.205,Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C28H32O15/c1-10-19(31)22(34)24(36)27(40-10)39-9-17-20(32)23(35)25(37)28(42-17)43-26-16(38-2)8-15-18(21(26)33)13(30)7-14(41-15)11-3-5-12(29)6-4-11/h3-8,10,17,19-20,22-25,27-29,31-37H,9H2,1-2H3/t10-,17+,19-,20+,22+,23-,24+,25+,27+,28-/m0/s1
","IAXGLXFIQSEJPB-MBHQVIDASA-N
",15.0,8.0,-0.236,3.0
http://nubbekg.aksw.org/data/compound/2831,Nitensoside B; Pedalitin 6-O-α-rhamnopyranosyl(1'''→6'')-β-glucopyranoside,OC(C=CC(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]5O)O)CO[C@H]4[C@@H]([C@@H]([C@@H](O)[C@H](C)O4)O)O)[C@@H]5O)C(OC)=C3)=CC2=O)=C1)=C1O,624.5441,C28H32O16,513.596,624.169,7.0,258.433,Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-({[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy}methyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C28H32O16/c1-9-19(32)22(35)24(37)27(41-9)40-8-17-20(33)23(36)25(38)28(43-17)44-26-16(39-2)7-15-18(21(26)34)13(31)6-14(42-15)10-3-4-11(29)12(30)5-10/h3-7,9,17,19-20,22-25,27-30,32-38H,8H2,1-2H3/t9-,17+,19-,20+,22+,23-,24+,25+,27+,28-/m0/s1
","MTUPEWBIUKFRBD-PCIFUKDKSA-N
",16.0,9.0,-0.725,3.0
http://nubbekg.aksw.org/data/compound/2832,Sorbifolin,OC1=CC=C(C(OC3=C2C(O)=C(O)C(OC)=C3)=CC2=O)C=C1,300.2629,C16H12O6,249.594,300.0634,2.0,100.129,Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"5,6-dihydroxy-2-(4-hydroxyphenyl)-7-methoxy-4H-chromen-4-one","1S/C16H12O6/c1-21-13-7-12-14(16(20)15(13)19)10(18)6-11(22-12)8-2-4-9(17)5-3-8/h2-7,17,19-20H,1H3
","UWARRXZVZDFPQU-UHFFFAOYSA-N
",6.0,3.0,2.511,0.0
http://nubbekg.aksw.org/data/compound/2833,Sorbifolin 6-O-β-glucopyranoside,OC1=CC=C(C(OC3=C2C(O)=C(O[C@H](O[C@@H]([C@H]([C@@H]4O)O)CO)[C@@H]4O)C(OC)=C3)=CC2=O)C=C1,462.4035,C22H22O11,381.716,462.1162,5.0,179.281,Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C22H22O11/c1-30-14-7-13-16(11(25)6-12(31-13)9-2-4-10(24)5-3-9)18(27)21(14)33-22-20(29)19(28)17(26)15(8-23)32-22/h2-7,15,17,19-20,22-24,26-29H,8H2,1H3/t15-,17-,19+,20-,22+/m1/s1
","JSUJHPSAVAWXEN-GSVZXUNASA-N
",11.0,6.0,0.463,2.0
http://nubbekg.aksw.org/data/compound/2834,Pedalitin,OC(C=C3)=C(O)C=C3C(O2)=CC(C1=C2C=C(OC)C(O)=C1O)=O,316.2623,C16H12O7,257.612,316.0583,2.0,120.357,Antioxidant | Inhibition of Glycosidase | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"2-(3,4-dihydroxyphenyl)-5,6-dihydroxy-7-methoxy-4H-chromen-4-one","1S/C16H12O7/c1-22-13-6-12-14(16(21)15(13)20)10(19)5-11(23-12)7-2-3-8(17)9(18)4-7/h2-6,17-18,20-21H,1H3
","QWUHUBDKQQPMQG-UHFFFAOYSA-N
",7.0,4.0,2.021,0.0
http://nubbekg.aksw.org/data/compound/2835,"Pedalin, pedalitin 6-O-β -glucopyranoside",OC(C=CC(C(OC3=C2C(O)=C(O[C@H]4[C@H](O)[C@@H](O)[C@H](O)[C@@H](CO)O4)C(OC)=C3)=CC2=O)=C1)=C1O,478.4029,C22H22O12,389.734,478.1111,5.0,199.509,Antioxidant | Inhibition of Myeloperoxidase,Pterogyne nitens,SP,Sao Paulo ,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6-{[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-4H-chromen-4-one","1S/C22H22O12/c1-31-14-6-13-16(11(26)5-12(32-13)8-2-3-9(24)10(25)4-8)18(28)21(14)34-22-20(30)19(29)17(27)15(7-23)33-22/h2-6,15,17,19-20,22-25,27-30H,7H2,1H3/t15-,17-,19+,20-,22+/m1/s1
","WLDSVYQTJXGHOT-GSVZXUNASA-N
",12.0,7.0,-0.026,2.0
http://nubbekg.aksw.org/data/compound/2841,Caffeic acid,OC(/C=C/C1=CC(O)=C(C=C1)O)=O,180.1574,C9H8O4,154.497,180.04225,2.0,77.755,Antioxidant | Inhibition of Myeloperoxidase,Alibertia macrophylla | Citrus sp. | Pterogyne nitens | Tocoyena formosa,SP,Mogi Guacu  | Sao Paulo ,"(2E)-3-(3,4-dihydroxyphenyl)prop-2-enoic acid","1S/C9H8O4/c10-7-3-1-6(5-8(7)11)2-4-9(12)13/h1-5,10-11H,(H,12,13)/b4-2+
","QAIPRVGONGVQAS-DUXPYHPUSA-N
",4.0,3.0,0.941,0.0
